,YearStart,YearEnd,LocationAbbr,DataSource,DataValueUnit,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
223617,2021,2021,MA,NVSS,Number,168.0,168.0,,,DIA,DIA03,NMBR,RACE,ASN
223634,2021,2021,MI,BRFSS,%,9.5,9.5,8.8,10.2,DIA,DIA01,AGEADJPREV,OVERALL,OVR
223644,2021,2021,MO,NVSS,Number,20.0,20.0,,,DIA,DIA03,NMBR,RACE,AIAN
223665,2021,2021,MS,NVSS,"cases per 100,000",84.6,84.6,52.4,129.3,DIA,DIA03,AGEADJRATE,RACE,ASN
223691,2021,2021,MD,NVSS,"cases per 100,000",3.9,3.9,3.2,4.6,DIA,DIA04,CRDRATE,SEX,SEXM
223710,2021,2021,MI,NVSS,"cases per 100,000",507.3,507.3,497.0,517.6,DIA,DIA03,CRDRATE,AGE,AGE65P
223718,2021,2021,MT,NVSS,"cases per 100,000",262.9,262.9,223.8,301.9,DIA,DIA03,CRDRATE,RACE,AIAN
223730,2021,2021,MI,NVSS,Number,12192.0,12192.0,,,DIA,DIA03,NMBR,OVERALL,OVR
223734,2021,2021,MD,NVSS,"cases per 100,000",77.5,77.5,67.5,87.6,DIA,DIA03,AGEADJRATE,RACE,HIS
223743,2021,2021,NE,PRAMS,%,12.2,12.2,9.0,16.2,DIA,DIA02,CRDPREV,RACE,ASN
223753,2021,2021,MN,NVSS,"cases per 100,000",96.0,96.0,91.0,101.1,DIA,DIA03,CRDRATE,AGE,AGE4564
223777,2021,2021,MD,NVSS,"cases per 100,000",4.6,4.6,3.6,5.7,DIA,DIA04,CRDRATE,AGE,AGE4564
223801,2021,2021,MT,NVSS,Number,23.0,23.0,,,DIA,DIA04,NMBR,SEX,SEXM
223879,2021,2021,MN,NVSS,"cases per 100,000",120.6,120.6,116.6,124.7,DIA,DIA03,CRDRATE,SEX,SEXF
223981,2021,2021,MA,NVSS,Number,3962.0,3962.0,,,DIA,DIA03,NMBR,RACE,WHT
224035,2021,2021,MI,NVSS,Number,5249.0,5249.0,,,DIA,DIA03,NMBR,SEX,SEXF
224055,2021,2021,MO,BRFSS,%,10.1,10.1,9.1,11.1,DIA,DIA01,CRDPREV,SEX,SEXF
224066,2021,2021,MD,NVSS,"cases per 100,000",2.4,2.4,1.9,2.9,DIA,DIA04,AGEADJRATE,RACE,WHT
224082,2021,2021,MA,NVSS,"cases per 100,000",81.2,81.2,73.0,89.3,DIA,DIA03,AGEADJRATE,RACE,HIS
224146,2021,2021,OK,NVSS,Number,10171.0,10171.0,,,DIA,DIA03,NMBR,OVERALL,OVR
224164,2021,2021,OK,BRFSS,%,18.6,18.6,14.2,24.0,DIA,DIA01,AGEADJPREV,RACE,BLK
224169,2021,2021,OH,NVSS,"cases per 100,000",144.9,144.9,138.8,151.0,DIA,DIA03,CRDRATE,RACE,BLK
224221,2021,2021,OH,BRFSS,%,16.7,16.7,12.0,22.7,DIA,DIA01,AGEADJPREV,RACE,HIS
224231,2021,2021,NJ,PRAMS,%,13.5,13.5,11.3,15.9,DIA,DIA02,CRDPREV,OVERALL,OVR
224284,2021,2021,NH,NVSS,"cases per 100,000",439.2,439.2,414.1,464.3,DIA,DIA03,CRDRATE,AGE,AGE65P
224318,2021,2021,NY,NVSS,"cases per 100,000",0.7,0.7,0.6,0.9,DIA,DIA04,CRDRATE,AGE,AGE0_44
224335,2021,2021,ND,NVSS,Number,164.0,164.0,,,DIA,DIA03,NMBR,AGE,AGE4564
224339,2021,2021,NC,NVSS,Number,283.0,283.0,,,DIA,DIA04,NMBR,OVERALL,OVR
224344,2021,2021,OK,NVSS,Number,91.0,91.0,,,DIA,DIA03,NMBR,RACE,ASN
224354,2021,2021,NV,NVSS,Number,87.0,87.0,,,DIA,DIA04,NMBR,SEX,SEXM
224362,2021,2021,NJ,NVSS,"cases per 100,000",1.9,1.9,1.6,2.1,DIA,DIA04,AGEADJRATE,OVERALL,OVR
224412,2021,2021,NC,NVSS,"cases per 100,000",11.1,11.1,7.2,16.3,DIA,DIA03,CRDRATE,RACE,MRC
224436,2021,2021,ND,NVSS,"cases per 100,000",114.6,114.6,104.0,125.2,DIA,DIA03,AGEADJRATE,SEX,SEXM
224495,2021,2021,NM,NVSS,"cases per 100,000",246.1,246.1,222.2,269.9,DIA,DIA03,AGEADJRATE,RACE,AIAN
224554,2021,2021,NV,BRFSS,%,14.5,14.5,11.0,18.8,DIA,DIA01,AGEADJPREV,RACE,HIS
224558,2021,2021,NY,BRFSS,%,11.4,11.4,10.9,12.0,DIA,DIA01,CRDPREV,OVERALL,OVR
224625,2021,2021,OK,NVSS,Number,7466.0,7466.0,,,DIA,DIA03,NMBR,RACE,WHT
224647,2021,2021,OK,NVSS,"cases per 100,000",3.5,3.5,2.8,4.2,DIA,DIA04,AGEADJRATE,RACE,WHT
224652,2021,2021,NV,NVSS,Number,28.0,28.0,,,DIA,DIA04,NMBR,AGE,AGE0_44
224711,2021,2021,NM,NVSS,"cases per 100,000",158.0,158.0,121.9,201.3,DIA,DIA03,CRDRATE,RACE,BLK
224719,2021,2021,NJ,NVSS,"cases per 100,000",2.4,2.4,1.9,2.8,DIA,DIA04,CRDRATE,RACE,WHT
224732,2021,2021,NY,NVSS,"cases per 100,000",417.4,417.4,410.6,424.2,DIA,DIA03,CRDRATE,AGE,AGE65P
224739,2021,2021,NJ,NVSS,"cases per 100,000",41.2,41.2,27.8,58.8,DIA,DIA03,AGEADJRATE,RACE,MRC
224742,2021,2021,OK,NVSS,"cases per 100,000",285.7,285.7,266.4,304.9,DIA,DIA03,CRDRATE,RACE,BLK
224782,2021,2021,OK,BRFSS,%,13.5,13.5,12.0,15.2,DIA,DIA01,CRDPREV,SEX,SEXM
224789,2021,2021,OK,NVSS,Number,187.0,187.0,,,DIA,DIA04,NMBR,OVERALL,OVR
224828,2021,2021,NC,NVSS,"cases per 100,000",77.2,77.2,75.1,79.2,DIA,DIA03,AGEADJRATE,SEX,SEXF
224844,2021,2021,NV,NVSS,"cases per 100,000",3.8,3.8,2.9,4.9,DIA,DIA04,CRDRATE,SEX,SEXF
224865,2021,2021,OH,NVSS,"cases per 100,000",118.0,118.0,115.2,120.7,DIA,DIA03,CRDRATE,SEX,SEXF
224883,2021,2021,NH,NVSS,"cases per 100,000",87.2,87.2,80.3,94.2,DIA,DIA03,CRDRATE,SEX,SEXF
224901,2021,2021,NM,BRFSS,%,12.6,12.6,11.1,14.3,DIA,DIA01,CRDPREV,SEX,SEXM
224906,2021,2021,NY,BRFSS,%,7.5,7.5,7.1,8.0,DIA,DIA01,AGEADJPREV,RACE,WHT
224911,2021,2021,OH,BRFSS,%,12.7,12.7,10.2,15.7,DIA,DIA01,CRDPREV,RACE,BLK
224919,2021,2021,NV,NVSS,"cases per 100,000",56.2,56.2,51.4,61.0,DIA,DIA03,CRDRATE,RACE,HIS
224927,2021,2021,ND,BRFSS,%,7.9,7.9,6.8,9.2,DIA,DIA01,CRDPREV,SEX,SEXF
224928,2021,2021,OK,BRFSS,%,18.1,18.1,14.1,22.8,DIA,DIA01,AGEADJPREV,RACE,AIAN
224943,2021,2021,NJ,NVSS,"cases per 100,000",85.1,85.1,82.5,87.6,DIA,DIA03,CRDRATE,RACE,WHT
224996,2021,2021,OH,NVSS,Number,99.0,99.0,,,DIA,DIA03,NMBR,RACE,ASN
225043,2021,2021,NH,BRFSS,%,8.8,8.8,8.0,9.7,DIA,DIA01,CRDPREV,RACE,WHT
225066,2021,2021,NJ,BRFSS,%,12.5,12.5,10.3,15.0,DIA,DIA01,AGEADJPREV,RACE,BLK
225069,2021,2021,NJ,NVSS,"cases per 100,000",43.6,43.6,39.3,47.8,DIA,DIA03,CRDRATE,RACE,ASN
225086,2021,2021,NJ,NVSS,"cases per 100,000",46.2,46.2,41.6,50.7,DIA,DIA03,AGEADJRATE,RACE,ASN
225162,2021,2021,NY,NVSS,"cases per 100,000",5.1,5.1,4.3,5.8,DIA,DIA04,CRDRATE,AGE,AGE65P
225201,2021,2021,OK,NVSS,"cases per 100,000",4.8,4.8,3.9,5.9,DIA,DIA04,CRDRATE,SEX,SEXM
225234,2021,2021,OK,NVSS,"cases per 100,000",3.9,3.9,3.1,4.9,DIA,DIA04,AGEADJRATE,SEX,SEXF
225239,2021,2021,NH,BRFSS,%,8.4,8.4,7.3,9.7,DIA,DIA01,AGEADJPREV,SEX,SEXM
225249,2021,2021,NY,NVSS,"cases per 100,000",1.5,1.5,1.2,1.7,DIA,DIA04,AGEADJRATE,RACE,WHT
225252,2021,2021,NM,NVSS,"cases per 100,000",125.4,125.4,118.6,132.1,DIA,DIA03,CRDRATE,RACE,HIS
225269,2021,2021,ND,BRFSS,%,20.5,20.5,18.7,22.5,DIA,DIA01,CRDPREV,AGE,AGE65P
225311,2021,2021,NM,PRAMS,%,13.7,13.7,11.1,16.8,DIA,DIA02,CRDPREV,RACE,HIS
225322,2021,2021,OK,NVSS,"cases per 100,000",311.3,311.3,292.6,330.1,DIA,DIA03,CRDRATE,RACE,AIAN
225325,2021,2021,NY,NVSS,Number,46.0,46.0,,,DIA,DIA03,NMBR,RACE,MRC
225337,2021,2021,OK,BRFSS,%,12.0,12.0,8.6,16.6,DIA,DIA01,CRDPREV,RACE,MRC
225342,2021,2021,NC,NVSS,Number,163.0,163.0,,,DIA,DIA04,NMBR,RACE,WHT
225349,2021,2021,NJ,NVSS,"cases per 100,000",114.8,114.8,108.7,120.8,DIA,DIA03,CRDRATE,RACE,BLK
225355,2021,2021,NV,BRFSS,%,8.4,8.4,6.8,10.2,DIA,DIA01,AGEADJPREV,RACE,WHT
225360,2021,2021,NJ,BRFSS,%,11.5,11.5,9.7,13.5,DIA,DIA01,CRDPREV,RACE,HIS
225368,2021,2021,OH,BRFSS,%,10.7,10.7,10.0,11.4,DIA,DIA01,AGEADJPREV,RACE,WHT
225375,2021,2021,NV,NVSS,Number,2623.0,2623.0,,,DIA,DIA03,NMBR,AGE,AGE65P
225396,2021,2021,NJ,PRAMS,%,14.3,14.3,10.6,19.2,DIA,DIA02,CRDPREV,RACE,HIS
225450,2021,2021,OK,NVSS,"cases per 100,000",9.1,9.1,6.0,13.3,DIA,DIA04,CRDRATE,RACE,BLK
225495,2021,2021,NY,NVSS,"cases per 100,000",71.9,71.9,70.8,72.9,DIA,DIA03,AGEADJRATE,OVERALL,OVR
225515,2021,2021,OK,NVSS,"cases per 100,000",8.9,8.9,7.1,11.1,DIA,DIA04,CRDRATE,AGE,AGE4564
225556,2021,2021,NC,NVSS,Number,3492.0,3492.0,,,DIA,DIA03,NMBR,RACE,BLK
225691,2021,2021,NM,NVSS,Number,22.0,22.0,,,DIA,DIA04,NMBR,AGE,AGE65P
225709,2021,2021,OH,NVSS,"cases per 100,000",1.5,1.5,1.2,1.8,DIA,DIA04,CRDRATE,AGE,AGE0_44
225798,2021,2021,NH,NVSS,"cases per 100,000",111.3,111.3,105.4,117.2,DIA,DIA03,CRDRATE,RACE,WHT
225814,2021,2021,NV,NVSS,"cases per 100,000",505.9,505.9,486.6,525.3,DIA,DIA03,CRDRATE,AGE,AGE65P
225828,2021,2021,NH,BRFSS,%,9.8,9.8,8.6,11.1,DIA,DIA01,CRDPREV,SEX,SEXM
225830,2021,2021,NM,BRFSS,%,12.0,12.0,11.0,13.1,DIA,DIA01,AGEADJPREV,OVERALL,OVR
225844,2021,2021,OK,NVSS,"cases per 100,000",10.3,10.3,7.0,14.6,DIA,DIA04,AGEADJRATE,RACE,AIAN
225853,2021,2021,NC,BRFSS,%,19.4,19.4,16.6,22.7,DIA,DIA01,CRDPREV,RACE,BLK
225878,2021,2021,NJ,BRFSS,%,7.9,7.9,7.0,8.9,DIA,DIA01,AGEADJPREV,SEX,SEXF
225880,2021,2021,OK,BRFSS,%,13.0,13.0,9.4,17.8,DIA,DIA01,AGEADJPREV,RACE,MRC
225903,2021,2021,OH,BRFSS,%,3.7,3.7,3.0,4.5,DIA,DIA01,CRDPREV,AGE,AGE1844
225973,2021,2021,OH,BRFSS,%,12.7,12.7,11.9,13.5,DIA,DIA01,CRDPREV,RACE,WHT
225976,2021,2021,OH,NVSS,Number,3342.0,3342.0,,,DIA,DIA03,NMBR,AGE,AGE4564
225993,2021,2021,NH,NVSS,Number,23.0,23.0,,,DIA,DIA04,NMBR,RACE,WHT
226010,2021,2021,NJ,NVSS,Number,25.0,25.0,,,DIA,DIA04,NMBR,RACE,HIS
226045,2021,2021,ND,BRFSS,%,23.3,23.3,18.1,29.4,DIA,DIA01,AGEADJPREV,RACE,AIAN
226064,2021,2021,NJ,NVSS,"cases per 100,000",3.4,3.4,2.9,3.9,DIA,DIA03,CRDRATE,AGE,AGE0_44
226065,2021,2021,NM,NVSS,Number,137.0,137.0,,,DIA,DIA03,NMBR,AGE,AGE0_44
226070,2021,2021,OK,NVSS,"cases per 100,000",85.8,85.8,77.4,94.2,DIA,DIA03,CRDRATE,RACE,HIS
226077,2021,2021,NV,NVSS,Number,421.0,421.0,,,DIA,DIA03,NMBR,RACE,BLK
226078,2021,2021,NC,NVSS,"cases per 100,000",107.1,107.1,103.2,111.0,DIA,DIA03,CRDRATE,AGE,AGE4564
226091,2021,2021,NH,BRFSS,%,16.6,16.6,15.0,18.3,DIA,DIA01,CRDPREV,AGE,AGE65P
226095,2021,2021,NY,NVSS,Number,10889.0,10889.0,,,DIA,DIA03,NMBR,RACE,WHT
226110,2021,2021,NV,BRFSS,%,14.4,14.4,11.5,18.0,DIA,DIA01,CRDPREV,AGE,AGE4564
226119,2021,2021,NC,NVSS,"cases per 100,000",155.3,155.3,150.1,160.4,DIA,DIA03,CRDRATE,RACE,BLK
226129,2021,2021,OH,BRFSS,%,12.0,12.0,11.0,13.0,DIA,DIA01,AGEADJPREV,SEX,SEXM
226151,2021,2021,NC,NVSS,"cases per 100,000",4.1,4.1,3.4,4.9,DIA,DIA04,CRDRATE,AGE,AGE4564
226169,2021,2021,NJ,NVSS,Number,914.0,914.0,,,DIA,DIA03,NMBR,RACE,HIS
226171,2021,2021,NJ,NVSS,Number,3017.0,3017.0,,,DIA,DIA03,NMBR,SEX,SEXF
226174,2021,2021,ND,BRFSS,%,12.5,12.5,10.8,14.4,DIA,DIA01,CRDPREV,AGE,AGE4564
226182,2021,2021,OH,NVSS,"cases per 100,000",104.3,104.3,102.6,106.0,DIA,DIA03,AGEADJRATE,OVERALL,OVR
226183,2021,2021,NY,NVSS,Number,168.0,168.0,,,DIA,DIA04,NMBR,SEX,SEXF
226204,2021,2021,NV,NVSS,"cases per 100,000",147.6,147.6,107.2,198.1,DIA,DIA03,AGEADJRATE,RACE,AIAN
226232,2021,2021,OK,NVSS,"cases per 100,000",14.2,14.2,12.7,15.7,DIA,DIA03,CRDRATE,AGE,AGE0_44
226240,2021,2021,NC,NVSS,"cases per 100,000",2.8,2.8,2.4,3.3,DIA,DIA04,CRDRATE,SEX,SEXM
226253,2021,2021,NY,NVSS,"cases per 100,000",106.3,106.3,81.9,135.8,DIA,DIA03,CRDRATE,RACE,AIAN
226276,2021,2021,NY,BRFSS,%,9.9,9.9,7.2,13.5,DIA,DIA01,CRDPREV,RACE,MRC
226300,2021,2021,NC,BRFSS,%,13.2,13.2,11.7,14.9,DIA,DIA01,CRDPREV,SEX,SEXF
226327,2021,2021,NM,NVSS,Number,45.0,45.0,,,DIA,DIA04,NMBR,SEX,SEXM
226367,2021,2021,NM,BRFSS,%,4.6,4.6,3.5,5.9,DIA,DIA01,CRDPREV,AGE,AGE1844
226370,2021,2021,NC,BRFSS,%,11.2,11.2,10.2,12.2,DIA,DIA01,AGEADJPREV,OVERALL,OVR
226418,2021,2021,OK,PRAMS,%,9.9,9.9,6.6,14.6,DIA,DIA02,CRDPREV,RACE,WHT
226449,2021,2021,NC,NVSS,"cases per 100,000",54.8,54.8,44.5,65.2,DIA,DIA03,AGEADJRATE,RACE,ASN
226466,2021,2021,OH,NVSS,"cases per 100,000",7.0,7.0,5.8,8.1,DIA,DIA04,CRDRATE,AGE,AGE65P
226475,2021,2021,NY,BRFSS,%,12.7,12.7,11.3,14.2,DIA,DIA01,AGEADJPREV,RACE,BLK
226503,2021,2021,NC,NVSS,"cases per 100,000",4.3,4.3,3.4,5.2,DIA,DIA04,AGEADJRATE,RACE,BLK
226528,2021,2021,NV,NVSS,"cases per 100,000",1.5,1.5,1.0,2.2,DIA,DIA04,CRDRATE,AGE,AGE0_44
226542,2021,2021,NM,NVSS,Number,2090.0,2090.0,,,DIA,DIA03,NMBR,AGE,AGE65P
226555,2021,2021,NJ,BRFSS,%,2.4,2.4,1.8,3.2,DIA,DIA01,CRDPREV,AGE,AGE1844
226562,2021,2021,NV,BRFSS,%,16.6,16.6,9.7,27.0,DIA,DIA01,AGEADJPREV,RACE,ASN
226565,2021,2021,NC,NVSS,"cases per 100,000",2.4,2.4,2.1,2.7,DIA,DIA04,AGEADJRATE,OVERALL,OVR
226579,2021,2021,OH,BRFSS,%,12.1,12.1,9.9,14.7,DIA,DIA01,AGEADJPREV,RACE,BLK
226637,2021,2021,NC,BRFSS,%,6.5,6.5,4.6,9.0,DIA,DIA01,CRDPREV,RACE,HIS
226646,2021,2021,NM,NVSS,"cases per 100,000",3.5,3.5,2.8,4.4,DIA,DIA04,AGEADJRATE,OVERALL,OVR
226647,2021,2021,NJ,NVSS,"cases per 100,000",6.7,6.7,5.4,8.0,DIA,DIA04,CRDRATE,AGE,AGE65P
226649,2021,2021,NM,NVSS,"cases per 100,000",122.2,122.2,115.5,128.8,DIA,DIA03,CRDRATE,SEX,SEXF
226667,2021,2021,ND,NVSS,"cases per 100,000",96.1,96.1,81.4,110.8,DIA,DIA03,CRDRATE,AGE,AGE4564
226684,2021,2021,NY,NVSS,"cases per 100,000",2.0,2.0,1.8,2.2,DIA,DIA04,CRDRATE,OVERALL,OVR
226722,2021,2021,NV,NVSS,"cases per 100,000",72.0,72.0,68.1,75.9,DIA,DIA03,AGEADJRATE,SEX,SEXF
226754,2021,2021,ND,NVSS,Number,805.0,805.0,,,DIA,DIA03,NMBR,OVERALL,OVR
226776,2021,2021,ND,NVSS,"cases per 100,000",87.9,87.9,78.4,97.4,DIA,DIA03,CRDRATE,SEX,SEXF
226782,2021,2021,NV,NVSS,"cases per 100,000",2.7,2.7,1.7,3.9,DIA,DIA04,CRDRATE,RACE,HIS
226784,2021,2021,NH,NVSS,"cases per 100,000",1.5,1.5,0.9,2.3,DIA,DIA04,AGEADJRATE,RACE,WHT
226831,2021,2021,NJ,NVSS,"cases per 100,000",336.2,336.2,327.1,345.3,DIA,DIA03,CRDRATE,AGE,AGE65P
226853,2021,2021,NC,NVSS,"cases per 100,000",116.0,116.0,114.0,118.1,DIA,DIA03,CRDRATE,OVERALL,OVR
226860,2021,2021,OH,BRFSS,%,11.1,11.1,7.4,16.3,DIA,DIA01,CRDPREV,RACE,MRC
226928,2021,2021,OH,NVSS,"cases per 100,000",2.2,2.2,1.8,2.5,DIA,DIA04,AGEADJRATE,SEX,SEXF
226932,2021,2021,NJ,NVSS,"cases per 100,000",0.5,0.5,0.3,0.7,DIA,DIA04,CRDRATE,AGE,AGE0_44
226951,2021,2021,NY,BRFSS,%,17.6,17.6,14.5,21.3,DIA,DIA01,CRDPREV,RACE,ASN
226968,2021,2021,NC,NVSS,"cases per 100,000",117.8,117.8,114.9,120.7,DIA,DIA03,AGEADJRATE,SEX,SEXM
226976,2021,2021,OH,NVSS,"cases per 100,000",90.9,90.9,79.3,102.5,DIA,DIA03,AGEADJRATE,RACE,HIS
226985,2021,2021,NY,NVSS,"cases per 100,000",105.9,105.9,103.9,108.0,DIA,DIA03,CRDRATE,SEX,SEXM
226989,2021,2021,NY,NVSS,Number,3968.0,3968.0,,,DIA,DIA03,NMBR,RACE,BLK
227020,2021,2021,NY,NVSS,"cases per 100,000",2.4,2.4,2.1,2.8,DIA,DIA04,CRDRATE,SEX,SEXM
227025,2021,2021,NC,NVSS,Number,278.0,278.0,,,DIA,DIA03,NMBR,RACE,HIS
227050,2021,2021,NJ,NVSS,"cases per 100,000",1.5,1.5,1.2,1.8,DIA,DIA04,AGEADJRATE,SEX,SEXF
227059,2021,2021,NV,NVSS,Number,61.0,61.0,,,DIA,DIA04,NMBR,AGE,AGE65P
227084,2021,2021,NC,NVSS,Number,138.0,138.0,,,DIA,DIA04,NMBR,SEX,SEXF
227086,2021,2021,ND,NVSS,Number,474.0,474.0,,,DIA,DIA03,NMBR,SEX,SEXM
227087,2021,2021,OK,NVSS,Number,4444.0,4444.0,,,DIA,DIA03,NMBR,SEX,SEXF
227107,2021,2021,NH,NVSS,"cases per 100,000",120.2,120.2,112.0,128.3,DIA,DIA03,CRDRATE,SEX,SEXM
227131,2021,2021,NM,NVSS,Number,28.0,28.0,,,DIA,DIA03,NMBR,RACE,ASN
227141,2021,2021,OK,NVSS,"cases per 100,000",200.4,200.4,195.7,205.1,DIA,DIA03,AGEADJRATE,RACE,WHT
227180,2021,2021,OH,NVSS,Number,8754.0,8754.0,,,DIA,DIA03,NMBR,SEX,SEXM
227183,2021,2021,NJ,NVSS,"cases per 100,000",59.0,59.0,57.6,60.4,DIA,DIA03,AGEADJRATE,OVERALL,OVR
227227,2021,2021,NV,NVSS,Number,86.0,86.0,,,DIA,DIA04,NMBR,RACE,WHT
227259,2021,2021,NY,NVSS,Number,435.0,435.0,,,DIA,DIA03,NMBR,AGE,AGE0_44
227323,2021,2021,NJ,NVSS,"cases per 100,000",3.9,3.9,2.9,5.2,DIA,DIA04,AGEADJRATE,RACE,BLK
227332,2021,2021,NV,NVSS,"cases per 100,000",29.5,29.5,20.5,41.0,DIA,DIA03,CRDRATE,RACE,MRC
227365,2021,2021,NJ,NVSS,Number,33.0,33.0,,,DIA,DIA03,NMBR,RACE,MRC
227366,2021,2021,ND,PRAMS,%,9.8,9.8,7.4,12.9,DIA,DIA02,CRDPREV,OVERALL,OVR
227425,2021,2021,NV,NVSS,"cases per 100,000",7.6,7.6,4.6,11.7,DIA,DIA04,AGEADJRATE,RACE,BLK
227440,2021,2021,NV,NVSS,"cases per 100,000",3.0,3.0,2.3,4.0,DIA,DIA04,AGEADJRATE,SEX,SEXF
227445,2021,2021,NM,NVSS,"cases per 100,000",139.0,139.0,130.6,147.4,DIA,DIA03,CRDRATE,RACE,WHT
227519,2021,2021,OK,BRFSS,%,12.8,12.8,11.8,13.9,DIA,DIA01,CRDPREV,OVERALL,OVR
227527,2021,2021,NC,BRFSS,%,11.8,11.8,10.5,13.3,DIA,DIA01,CRDPREV,RACE,WHT
227528,2021,2021,OK,BRFSS,%,16.9,16.9,13.0,21.7,DIA,DIA01,CRDPREV,RACE,AIAN
227542,2021,2021,NC,NVSS,Number,2914.0,2914.0,,,DIA,DIA03,NMBR,AGE,AGE4564
227559,2021,2021,OK,PRAMS,%,15.6,15.6,11.6,20.5,DIA,DIA02,CRDPREV,RACE,AIAN
227563,2021,2021,ND,NVSS,"cases per 100,000",103.9,103.9,96.7,111.1,DIA,DIA03,CRDRATE,OVERALL,OVR
227570,2021,2021,NV,NVSS,Number,529.0,529.0,,,DIA,DIA03,NMBR,RACE,HIS
227574,2021,2021,NM,NVSS,"cases per 100,000",134.0,134.0,127.3,140.6,DIA,DIA03,AGEADJRATE,SEX,SEXM
227581,2021,2021,NY,NVSS,Number,237.0,237.0,,,DIA,DIA04,NMBR,SEX,SEXM
227604,2021,2021,NY,BRFSS,%,10.2,10.2,9.7,10.7,DIA,DIA01,AGEADJPREV,OVERALL,OVR
227639,2021,2021,OK,NVSS,"cases per 100,000",255.1,255.1,250.2,260.1,DIA,DIA03,CRDRATE,OVERALL,OVR
227646,2021,2021,OK,NVSS,"cases per 100,000",1117.1,1117.1,1091.3,1142.9,DIA,DIA03,CRDRATE,AGE,AGE65P
227649,2021,2021,OH,NVSS,Number,424.0,424.0,,,DIA,DIA03,NMBR,AGE,AGE0_44
227675,2021,2021,NV,NVSS,"cases per 100,000",11.8,11.8,9.0,15.1,DIA,DIA04,CRDRATE,AGE,AGE65P
227703,2021,2021,NC,NVSS,Number,197.0,197.0,,,DIA,DIA03,NMBR,RACE,AIAN
227723,2021,2021,NH,NVSS,Number,1175.0,1175.0,,,DIA,DIA03,NMBR,AGE,AGE65P
227739,2021,2021,OH,NVSS,"cases per 100,000",2.9,2.9,2.6,3.2,DIA,DIA04,AGEADJRATE,OVERALL,OVR
227744,2021,2021,NM,NVSS,Number,65.0,65.0,,,DIA,DIA03,NMBR,RACE,BLK
227754,2021,2021,NJ,NVSS,"cases per 100,000",1.6,1.6,1.3,1.9,DIA,DIA04,AGEADJRATE,RACE,WHT
227761,2021,2021,OK,NVSS,"cases per 100,000",95.8,95.8,77.1,117.6,DIA,DIA03,CRDRATE,RACE,ASN
227781,2021,2021,OK,NVSS,"cases per 100,000",4.3,4.3,3.5,5.1,DIA,DIA04,CRDRATE,RACE,WHT
227794,2021,2021,NY,NVSS,Number,82.0,82.0,,,DIA,DIA04,NMBR,AGE,AGE0_44
227796,2021,2021,NM,NVSS,Number,34.0,34.0,,,DIA,DIA04,NMBR,SEX,SEXF
227819,2021,2021,OH,NVSS,"cases per 100,000",3.1,3.1,2.7,3.4,DIA,DIA04,CRDRATE,RACE,WHT
227847,2021,2021,NC,NVSS,Number,25.0,25.0,,,DIA,DIA03,NMBR,RACE,MRC
227880,2021,2021,ND,NVSS,"cases per 100,000",66.9,66.9,59.3,74.4,DIA,DIA03,AGEADJRATE,SEX,SEXF
227887,2021,2021,NY,BRFSS,%,12.3,12.3,11.5,13.1,DIA,DIA01,CRDPREV,SEX,SEXM
227931,2021,2021,ND,BRFSS,%,7.9,7.9,7.1,8.7,DIA,DIA01,AGEADJPREV,RACE,WHT
227948,2021,2021,NM,NVSS,"cases per 100,000",139.2,139.2,134.2,144.3,DIA,DIA03,CRDRATE,OVERALL,OVR
227967,2021,2021,NV,BRFSS,%,10.3,10.3,8.9,11.9,DIA,DIA01,AGEADJPREV,OVERALL,OVR
227970,2021,2021,OH,NVSS,"cases per 100,000",144.4,144.4,141.9,146.8,DIA,DIA03,CRDRATE,RACE,WHT
228008,2021,2021,OH,NVSS,Number,2189.0,2189.0,,,DIA,DIA03,NMBR,RACE,BLK
228032,2021,2021,NV,NVSS,"cases per 100,000",79.8,79.8,70.3,89.3,DIA,DIA03,AGEADJRATE,RACE,ASN
228084,2021,2021,OK,NVSS,"cases per 100,000",288.6,288.6,281.1,296.1,DIA,DIA03,CRDRATE,SEX,SEXM
228090,2021,2021,NV,BRFSS,%,11.3,11.3,7.0,17.8,DIA,DIA01,CRDPREV,RACE,BLK
228138,2021,2021,NJ,BRFSS,%,9.5,9.5,8.4,10.7,DIA,DIA01,CRDPREV,RACE,WHT
228154,2021,2021,NY,NVSS,Number,14516.0,14516.0,,,DIA,DIA03,NMBR,AGE,AGE65P
228187,2021,2021,NY,NVSS,"cases per 100,000",56.6,56.6,55.4,57.9,DIA,DIA03,AGEADJRATE,SEX,SEXF
228205,2021,2021,NC,NVSS,"cases per 100,000",152.3,152.3,147.0,157.5,DIA,DIA03,AGEADJRATE,RACE,BLK
228229,2021,2021,OK,BRFSS,%,10.9,10.9,9.7,12.2,DIA,DIA01,AGEADJPREV,SEX,SEXF
228236,2021,2021,NY,NVSS,"cases per 100,000",54.9,54.9,51.4,58.3,DIA,DIA03,CRDRATE,RACE,ASN
228243,2021,2021,NV,NVSS,"cases per 100,000",139.7,139.7,126.4,153.1,DIA,DIA03,CRDRATE,RACE,BLK
228274,2021,2021,NC,NVSS,"cases per 100,000",102.8,102.8,100.1,105.5,DIA,DIA03,CRDRATE,SEX,SEXF
